,age,sex,years_study,color_race,salary,civil_status,region
579,32,man,5.0,white,18000.0,married,north
581,46,man,12.0,white,14400.0,married,north
582,37,woman,12.0,white,12422.391189513477,married,north
583,36,woman,12.0,brown,12422.391189513477,not_married,north
584,48,man,5.0,white,24000.0,married,north
585,45,woman,5.0,white,12422.391189513477,married,north
586,22,woman,11.0,white,12422.391189513477,not_married,north
587,23,man,11.0,yellow,3330.0,not_married,north
588,52,man,5.0,indigenous,24724.7998046875,not_married,north
589,30,man,6.0,white,63600.0,married,north
590,29,woman,11.0,white,0.0,married,north
591,42,man,5.0,brown,12422.391189513477,not_married,north
592,44,woman,15.0,brown,20432.0,not_married,north
593,25,woman,13.0,white,12880.0,not_married,north
594,22,man,14.0,white,21545.0,not_married,north
595,50,woman,5.0,white,12422.391189513477,not_married,north
596,21,man,5.0,white,12422.391189513477,not_married,north
597,21,woman,5.0,white,12422.391189513477,not_married,north
598,49,woman,15.0,white,22563.83984375,not_married,north
599,29,man,8.0,white,31392.0,married,north
600,23,woman,11.0,white,12422.391189513477,married,north
601,38,man,5.0,brown,2016.0,married,north
602,41,woman,5.0,brown,6300.0,married,north
603,35,man,15.0,yellow,3467.0,not_married,north
604,38,man,5.0,brown,12422.391189513477,not_married,north
605,39,woman,9.0,white,743.7000427246094,not_married,north
606,37,woman,7.0,brown,7708.80029296875,married,north
607,38,man,5.0,brown,7260.0,married,north
608,25,man,11.0,yellow,1815.0,not_married,north
609,34,woman,5.0,white,5002.56005859375,not_married,north
610,54,man,10.0,brown,12422.391189513477,not_married,north
611,29,man,11.0,brown,14916.0,married,north
612,24,woman,13.0,brown,5830.7998046875,married,north
613,55,man,5.0,white,12422.391189513477,married,north
614,41,woman,8.0,white,12422.391189513477,married,north
615,26,woman,5.0,brown,12422.391189513477,not_married,north
616,36,man,11.0,white,4042.5,married,north
617,31,woman,11.0,white,937.9000244140624,married,north
618,57,woman,8.0,brown,18984.0,not_married,north
619,32,woman,7.0,brown,12422.391189513477,not_married,north
620,32,man,11.0,white,17325.0,not_married,north
621,35,man,15.0,white,18216.0,married,north
622,26,woman,11.0,brown,11022.0,married,north
623,58,man,5.0,white,22800.0,married,north
624,54,woman,5.0,white,12422.391189513477,married,north
625,31,woman,11.0,white,11880.0,not_married,north
626,27,woman,11.0,white,9306.0,not_married,north
627,32,woman,5.0,brown,1134.0,not_married,north
628,51,man,5.0,brown,1526.39990234375,married,north
629,48,woman,5.0,brown,12422.391189513477,married,north
630,40,man,6.0,brown,9130.0,married,north
631,38,woman,8.0,brown,12422.391189513477,married,north
632,23,woman,11.0,brown,6540.0,not_married,north
633,42,woman,5.0,white,378.0,not_married,north
634,43,man,5.0,brown,12422.391189513477,married,north
635,36,woman,12.0,brown,12422.391189513477,married,north
636,23,man,7.0,white,5232.0,not_married,north
637,25,man,6.0,brown,5493.599609375,married,north
638,20,woman,8.0,brown,12422.391189513477,married,north
639,36,man,7.0,white,17004.0,married,north
640,33,woman,12.0,white,20077.80078125,married,north
641,32,man,5.0,brown,5191.2001953125,married,north
642,28,woman,11.0,brown,12422.391189513477,married,north
643,58,man,5.0,brown,2472.0,married,north
644,51,woman,5.0,brown,12422.391189513477,married,north
645,40,man,5.0,brown,18540.0,married,north
647,39,man,5.0,white,9360.0,married,north
648,34,woman,11.0,brown,3150.0,married,north
649,57,man,5.0,white,12422.391189513477,married,north
650,56,woman,5.0,brown,12422.391189513477,married,north
651,30,man,5.0,brown,9450.0,not_married,north
652,23,man,9.0,brown,10080.0,not_married,north
653,27,woman,6.0,brown,2169.0,not_married,north
654,43,woman,6.0,white,208.0,married,north
655,42,man,5.0,brown,520.0,married,north
656,38,man,7.0,brown,11772.0,not_married,north
657,49,woman,5.0,brown,8136.0,not_married,north
658,53,woman,5.0,brown,3876.0,not_married,north
659,27,man,9.0,black,882.0,not_married,north
660,49,woman,15.0,white,11811.240234375,not_married,north
661,52,woman,11.0,white,7123.19970703125,not_married,north
662,50,man,11.0,white,149760.0,not_married,north
663,24,man,11.0,brown,12422.391189513477,married,north
664,29,woman,15.0,brown,11043.0,married,north
665,29,woman,14.0,white,4368.0,married,north
666,23,man,11.0,white,12705.0,married,north
667,23,woman,12.0,white,9586.5,not_married,north
668,30,woman,5.0,white,218.3999938964844,not_married,north
669,39,woman,5.0,brown,5229.0,not_married,north
670,51,man,11.0,white,24408.0,married,north
671,39,woman,15.0,brown,8678.400390625,married,north
672,28,man,10.0,white,15120.0,married,north
673,26,woman,11.0,brown,5040.0,married,north
674,22,man,9.0,brown,5953.5,married,north
675,21,woman,5.0,black,12422.391189513477,married,north
676,54,woman,5.0,white,12422.391189513477,not_married,north
677,38,woman,11.0,brown,12422.391189513477,not_married,north
678,46,man,5.0,white,5668.0,not_married,north
679,43,man,11.0,white,15120.0,married,north
680,27,woman,7.0,white,2717.099975585937,married,north
681,51,man,8.0,black,24099.83984375,not_married,north
682,39,man,11.0,white,12422.391189513477,married,north
683,38,woman,11.0,white,15120.0,married,north
684,56,woman,5.0,brown,12422.391189513477,not_married,north
685,32,man,5.0,brown,8652.0,not_married,north
686,26,man,11.0,brown,3873.44970703125,not_married,north
687,27,woman,5.0,brown,0.0,not_married,north
688,27,woman,11.0,brown,4793.25,not_married,north
689,34,man,7.0,black,19260.0,married,north
690,28,woman,11.0,brown,9984.0,married,north
691,27,woman,5.0,white,22494.0,not_married,north
692,41,man,11.0,brown,11548.0,not_married,north
693,47,man,5.0,brown,2600.0,married,north
694,37,woman,5.0,white,4151.39990234375,married,north
695,42,man,9.0,black,19080.0,married,north
697,30,man,9.0,white,9122.400390625,married,north
698,32,woman,11.0,white,6666.0,married,north
700,30,woman,11.0,white,12422.391189513477,married,north
701,35,man,10.0,brown,10908.0,married,north
702,35,woman,11.0,brown,7632.0,married,north
703,38,man,11.0,white,7659.83984375,married,north
704,32,woman,11.0,white,5454.0,married,north
705,21,man,6.0,brown,2709.0,not_married,north
706,34,man,5.0,brown,7560.0,married,north
707,30,woman,11.0,brown,9984.0,married,north
708,24,woman,11.0,brown,12422.391189513477,not_married,north
709,54,man,5.0,brown,9828.0,married,north
710,40,woman,5.0,brown,3528.0,married,north
711,31,man,11.0,white,17384.0,married,north
712,28,woman,11.0,white,12422.391189513477,married,north
713,41,man,5.0,black,22680.0,married,north
714,33,woman,11.0,brown,12422.391189513477,married,north
715,30,man,5.0,black,5088.0,married,north
716,28,woman,8.0,brown,12422.391189513477,married,north
717,31,man,11.0,brown,12720.0,married,north
718,34,woman,11.0,white,12422.391189513477,married,north
719,33,man,5.0,brown,28875.0,married,north
720,32,woman,11.0,white,4040.0,married,north
721,30,man,12.0,white,42000.0,married,north
722,23,woman,11.0,white,57780.0,married,north
723,21,woman,11.0,white,6060.0,not_married,north
724,22,man,9.0,brown,6262.0,not_married,north
725,35,man,5.0,brown,9840.0,married,north
726,41,woman,15.0,white,15600.0,married,north
727,49,woman,5.0,white,10800.0,not_married,north
728,44,woman,15.0,white,80784.0,not_married,north
729,48,man,11.0,white,36000.0,married,north
730,33,woman,11.0,white,12422.391189513477,married,north
731,21,man,14.0,white,222.20001220703125,not_married,north
732,22,man,5.0,indigenous,0.0,married,north
733,25,woman,5.0,indigenous,12422.391189513477,married,north
734,22,man,5.0,white,3078.47998046875,not_married,north
735,46,woman,11.0,brown,36000.0,married,north
736,27,man,6.0,brown,5640.0,married,north
737,21,woman,15.0,white,12422.391189513477,not_married,north
738,56,man,15.0,white,19200.0,married,north
739,47,woman,11.0,white,12422.391189513477,married,north
740,25,man,11.0,white,9600.0,not_married,north
741,42,man,5.0,brown,6534.0,not_married,north
742,22,woman,11.0,brown,12422.391189513477,not_married,north
743,20,woman,11.0,white,8316.0,not_married,north
744,53,man,14.0,brown,36720.0,married,north
745,29,woman,11.0,white,12422.391189513477,married,north
746,34,man,15.0,black,164340.0,married,north
747,33,woman,15.0,white,51408.0,married,north
748,25,man,12.0,white,38784.0,married,north
749,30,woman,15.0,white,17968.3203125,married,north
750,20,woman,11.0,black,6600.0,not_married,north
751,41,man,10.0,brown,38400.0,married,north
752,37,woman,6.0,brown,12422.391189513477,married,north
753,25,man,15.0,brown,12100.0,married,north
754,24,woman,14.0,white,8000.0,married,north
755,42,woman,11.0,brown,6138.0,not_married,north
756,21,man,10.0,brown,2750.0,not_married,north
757,40,woman,11.0,brown,450.0,not_married,north
758,20,woman,11.0,brown,656.5,not_married,north
759,24,man,15.0,white,816.0,not_married,north
760,50,woman,5.0,black,31.5,not_married,north
761,25,man,8.0,black,415.0,not_married,north
762,23,woman,11.0,brown,6346.800048828125,not_married,north
763,23,woman,8.0,black,5040.0,not_married,north
764,35,man,6.0,white,477.0,not_married,north
765,45,woman,11.0,brown,495.0,not_married,north
766,22,man,9.0,white,1522.7999877929688,not_married,north
767,33,woman,12.0,white,1500.0,married,north
768,30,man,10.0,white,2860.0,married,north
769,47,man,5.0,black,7176.0,married,north
770,39,woman,6.0,white,4930.2001953125,married,north
771,21,man,11.0,white,650.0,not_married,north
772,22,man,14.0,brown,12600.0,not_married,north
773,58,woman,5.0,black,12422.391189513477,not_married,north
774,38,man,5.0,brown,600.0,not_married,north
775,36,woman,8.0,black,12422.391189513477,not_married,north
776,22,man,11.0,brown,1155.5,married,north
778,43,man,5.0,white,11988.0,married,north
779,43,woman,5.0,brown,12422.391189513477,married,north
780,49,woman,5.0,brown,12422.391189513477,not_married,north
781,38,man,10.0,black,18480.0,married,north
782,40,woman,8.0,white,6343.80029296875,married,north
783,44,man,5.0,brown,6900.0,married,north
784,33,woman,5.0,brown,12422.391189513477,married,north
785,24,man,5.0,black,7827.599609375,married,north
786,26,woman,5.0,brown,12422.391189513477,married,north
787,29,man,5.0,white,12422.391189513477,not_married,north
788,39,man,5.0,white,763.199951171875,not_married,north
789,44,man,5.0,brown,4578.0,married,north
790,37,woman,5.0,brown,5886.0,married,north
791,38,man,5.0,brown,26306.3984375,not_married,north
792,56,woman,5.0,brown,12422.391189513477,not_married,north
793,28,man,6.0,brown,8400.0,not_married,north
794,25,man,11.0,brown,10791.0,not_married,north
795,49,woman,11.0,white,34804.0,married,north
796,49,man,5.0,brown,6352.5,married,north
797,46,man,5.0,brown,5775.0,married,north
798,48,woman,5.0,brown,12422.391189513477,married,north
799,20,man,5.0,brown,12422.391189513477,not_married,north
800,48,man,11.0,brown,13992.0,married,north
801,59,woman,5.0,brown,0.0,married,north
802,44,woman,8.0,brown,8335.0,not_married,north
803,20,man,11.0,brown,1347.6000061035154,not_married,north
804,23,woman,5.0,brown,2664.0,not_married,north
805,40,woman,5.0,white,2424.0,not_married,north
806,21,woman,10.0,white,12422.391189513477,not_married,north
807,52,man,7.0,brown,12422.391189513477,not_married,north
808,28,woman,7.0,brown,12422.391189513477,married,north
809,55,man,12.0,brown,52770.0,married,north
810,35,woman,5.0,brown,12422.391189513477,not_married,north
811,56,woman,9.0,white,5232.0,married,north
812,59,man,5.0,white,5232.0,married,north
813,48,woman,5.0,brown,11810.759765625,not_married,north
814,26,woman,10.0,brown,2520.0,not_married,north
815,42,man,13.0,black,14261.73046875,married,north
816,35,woman,11.0,brown,18336.509765625,married,north
817,27,man,8.0,white,17004.0,not_married,north
818,34,man,15.0,white,299008.1875,married,north
819,35,woman,15.0,white,161852.40625,married,north
820,47,man,13.0,brown,31392.0,married,north
821,34,woman,11.0,brown,12422.391189513477,married,north
822,55,man,15.0,white,69180.0,married,north
823,55,woman,5.0,white,7194.0,married,north
824,23,woman,11.0,white,2614.5,not_married,north
825,28,woman,12.0,white,23297.3984375,not_married,north
826,60,man,5.0,white,12422.391189513477,not_married,north
827,53,woman,8.0,white,12422.391189513477,not_married,north
828,35,man,5.0,white,22248.0,married,north
829,38,woman,6.0,brown,1483.199951171875,married,north
830,39,man,11.0,brown,12422.391189513477,married,north
831,37,woman,5.0,brown,6834.0,married,north
832,50,man,15.0,white,29400.0,married,north
833,51,woman,15.0,white,52813.439453125,married,north
834,22,man,12.0,white,945.0,not_married,north
835,25,woman,15.0,white,22896.0,not_married,north
836,36,man,10.0,brown,38800.0,married,north
837,39,woman,15.0,brown,30240.0,married,north
838,37,woman,5.0,brown,3744.0,not_married,north
839,22,man,7.0,white,9888.0,not_married,north
840,56,man,5.0,brown,4944.0,not_married,north
841,39,man,5.0,black,16380.0,not_married,north
842,34,man,5.0,white,24960.0,married,north
843,26,woman,7.0,brown,12422.391189513477,married,north
844,58,woman,15.0,brown,22554.0,not_married,north
845,54,man,5.0,black,3744.0,married,north
846,44,woman,5.0,brown,0.0,married,north
847,23,man,8.0,brown,12422.391189513477,not_married,north
848,40,man,11.0,brown,6090.0,not_married,north
849,34,man,7.0,brown,10458.0,married,north
850,26,woman,11.0,black,12422.391189513477,married,north
851,55,woman,5.0,black,12422.391189513477,not_married,north
852,23,man,6.0,brown,9971.600006103516,married,north
853,20,woman,9.0,brown,12422.391189513477,married,north
854,52,man,5.0,brown,7632.0,not_married,north
855,29,man,5.0,black,12422.391189513477,not_married,north
856,23,man,5.0,brown,7170.399993896484,married,north
857,25,woman,5.0,brown,4128.8798828125,married,north
858,43,man,5.0,brown,15264.0,married,north
859,51,woman,5.0,brown,12422.391189513477,married,north
860,46,man,5.0,brown,12720.0,not_married,north
861,21,man,11.0,brown,6666.0,married,north
862,22,woman,11.0,brown,12422.391189513477,married,north
863,21,man,9.0,brown,12422.391189513477,not_married,north
864,60,woman,5.0,white,12422.391189513477,not_married,north
865,48,man,15.0,white,10920.0,married,north
866,36,woman,12.0,white,12422.391189513477,married,north
867,40,man,5.0,white,8835.75,married,north
868,39,woman,6.0,brown,969.5999755859376,married,north
869,33,man,11.0,brown,9122.400390625,married,north
870,28,woman,7.0,brown,6761.5,married,north
871,40,man,6.0,brown,10458.0,married,north
872,39,woman,6.0,black,5670.0,married,north
873,35,man,12.0,white,3206.7001953125,married,north
874,33,woman,5.0,brown,3675.0,married,north
875,45,woman,11.0,white,17640.0,not_married,north
876,29,man,11.0,brown,12422.391189513477,not_married,north
877,22,woman,11.0,brown,12422.391189513477,not_married,north
878,29,man,9.0,brown,8008.0,married,north
879,21,woman,10.0,brown,2781.0,married,north
880,53,man,8.0,white,0.0,married,north
881,48,woman,11.0,white,6480.0,married,north
882,44,man,5.0,brown,6480.0,married,north
883,40,woman,7.0,brown,12422.391189513477,married,north
884,59,woman,5.0,white,12422.391189513477,not_married,north
885,20,man,11.0,white,6514.5,not_married,north
886,33,man,11.0,white,20604.0,married,north
887,33,woman,15.0,brown,18180.0,married,north
888,44,woman,11.0,white,12422.391189513477,not_married,north
889,37,man,5.0,white,4980.0,not_married,north
890,53,man,5.0,black,654.0,not_married,north
891,24,man,6.0,brown,12422.391189513477,not_married,north
892,22,man,6.0,white,16224.0,not_married,north
893,34,man,5.0,brown,37440.0,not_married,north
894,58,woman,5.0,brown,12422.391189513477,not_married,north
895,26,man,8.0,white,7131.599609375,married,north
896,25,woman,10.0,white,2424.0,married,north
897,42,man,5.0,white,7632.0,married,north
898,38,woman,5.0,brown,0.0,married,north
899,36,man,5.0,yellow,8484.0,married,north
900,32,woman,9.0,white,3636.0,married,north
901,56,woman,12.0,black,5229.0,not_married,north
902,32,woman,15.0,brown,10458.0,not_married,north
903,20,man,11.0,brown,12422.391189513477,not_married,north
904,37,woman,5.0,brown,20.399999618530273,married,north
905,42,man,5.0,white,210.0,married,north
906,35,woman,5.0,brown,6000.0,not_married,north
907,60,woman,15.0,white,27600.0,not_married,north
908,48,man,10.0,white,16228.080078125,married,north
